Gene	MostFrequentPhenotype	numVariant	numPhenotypes	Date	MostFrequentInterpretation
APOA5	Hypertriglyceridemia, susceptibility to	4	4	aug2014	risk factor
OR5D13	Malignant melanoma	1	1	aug2014	not provided
IQSEC2	Mental retardation, X-linked, nonspecific	14	14	aug2014	Pathogenic
APOA1	Familial visceral amyloidosis, Ostertag type	33	33	aug2014	Pathogenic
APOA2	APOLIPOPROTEIN A-II DEFICIENCY, FAMILIAL, DUE	4	4	aug2014	Pathogenic
GPRASP1	Developmental delay and additional significan	2	2	aug2014	not provided
XPO1	AllHighlyPenetrant	5	5	aug2014	not provided
XPO5	Malignant melanoma	1	1	aug2014	not provided
XPO4	Malignant melanoma	2	2	aug2014	not provided
XPO7	Malignant melanoma	1	1	aug2014	not provided
TTR	Amyloidogenic transthyretin amyloidosis	68	68	aug2014	Pathogenic
TTK	Malignant melanoma	1	1	aug2014	not provided
MYPN	not provided	75	75	aug2014	not provided
TTN	AllHighlyPenetrant	2012	2012	aug2014	Benign
TMEM260	Lung cancer	1	1	aug2014	Uncertain significance
TTL	Malignant melanoma	1	1	aug2014	not provided
XPOT	Malignant melanoma	1	1	aug2014	not provided
DNASE1L1	AllHighlyPenetrant	3	3	aug2014	Likely benign
DNASE1L3	Macrocephaly	2	2	aug2014	Pathogenic
EPS15L1	Malignant melanoma	2	2	aug2014	not provided
ZEB1	Malignant melanoma	7	7	aug2014	Pathogenic
GARS	not provided	15	15	aug2014	Pathogenic
ZEB2	not provided	75	75	aug2014	Benign
LOC101929625	Lung cancer	1	1	aug2014	Uncertain significance
LOC101929154	Lung cancer	1	1	aug2014	Uncertain significance
TP53I11	Malignant melanoma	2	2	aug2014	not provided
SFT2D2	Malignant melanoma	1	1	aug2014	not provided
TOP1	Dna topoisomerase i, camptothecin-resistant	2	2	aug2014	Pathogenic
TCIRG1	Osteopetrosis autosomal recessive 1	9	9	aug2014	Pathogenic
TMEM192	Malignant melanoma	1	1	aug2014	not provided
GIT2	Lung cancer	1	1	aug2014	Uncertain significance
FOXC2	Distichiasis-lymphedema syndrome	13	13	aug2014	Pathogenic
FOXC1	Axenfeld-Rieger syndrome type 3	22	22	aug2014	Pathogenic
GHRH	Malignant melanoma	1	1	aug2014	not provided
CD40LG	Immunodeficiency with hyper IgM type 1	20	20	aug2014	Pathogenic
SESN2	Malignant melanoma	1	1	aug2014	not provided
GHRL	Metabolic syndrome, susceptibility to	5	5	aug2014	risk factor
SHROOM3	Malignant melanoma	5	5	aug2014	not provided
SHROOM2	Developmental delay and additional significan	9	9	aug2014	Pathogenic
MTIF2	Malignant melanoma	1	1	aug2014	not provided
SHROOM4	AllHighlyPenetrant	18	18	aug2014	Uncertain significance
LINC01102	Lung cancer	2	2	aug2014	Uncertain significance
CAMK1G	Malignant melanoma	1	1	aug2014	not provided
LINC01105	Lung cancer	1	1	aug2014	Uncertain significance
GPT2	Malignant melanoma	3	3	aug2014	not provided
ELMSAN1	Malignant melanoma	1	1	aug2014	not provided
F11-AS1	Lung cancer	2	2	aug2014	Uncertain significance
SCN11A	Malignant melanoma	15	15	aug2014	not provided
MYEOV	Malignant melanoma	1	1	aug2014	not provided
CALB1	Malignant melanoma	2	2	aug2014	not provided
BDKRB1	Global developmental delay	2	2	aug2014	not provided
RNASEH2C	Aicardi Goutieres syndrome 3	2	2	aug2014	Pathogenic
FAM20A	Enamel-renal syndrome	5	5	aug2014	Pathogenic
FAM20C	Raine syndrome	14	14	aug2014	Pathogenic
ADARB2	Developmental delay and additional significan	15	15	aug2014	Pathogenic
ADARB1	Developmental delay and additional significan	25	25	aug2014	Pathogenic
NPC1L1	Malignant melanoma	5	5	aug2014	not provided
CARKD	Lung cancer	2	2	aug2014	not provided
AGGF1	Malignant melanoma	2	2	aug2014	not provided
LOC101927661	Lung cancer	1	1	aug2014	Uncertain significance
LOC101927668	Lung cancer	1	1	aug2014	Uncertain significance
TUBB	CORTICAL DYSPLASIA, COMPLEX, WITH OTHER BRAIN	3	3	aug2014	Pathogenic
MAGEA8	Developmental delay and additional significan	3	3	aug2014	Uncertain significance
MAGEA3	Malignant melanoma	1	1	aug2014	not provided
OR6B1	Malignant melanoma	2	2	aug2014	not provided
MAGEA5	Malignant melanoma	2	2	aug2014	not provided
OR6B3	Malignant melanoma	1	1	aug2014	not provided
TEX13B	Malignant melanoma	1	1	aug2014	not provided
EEA1	Malignant melanoma	1	1	aug2014	not provided
RDH5	Fundus albipunctatus, autosomal recessive	8	8	aug2014	Pathogenic
OPHN1	Mental retardation X-linked with cerebellar h	13	13	aug2014	Pathogenic
ZNF682	Malignant melanoma	1	1	aug2014	not provided
LINC00271	Lung cancer	1	1	aug2014	Uncertain significance
SLIT3	Malignant melanoma	12	12	aug2014	not provided
SLIT2	Malignant melanoma	11	11	aug2014	not provided
SLIT1	Malignant melanoma	3	3	aug2014	not provided
FIP1L1	AllHighlyPenetrant	4	4	aug2014	not provided
LINC00278	Lung cancer	29	29	aug2014	Uncertain significance
OR13F1	Malignant melanoma	2	2	aug2014	not provided
SEL1L3	Lung cancer	1	1	aug2014	Uncertain significance
SEL1L2	Malignant melanoma	1	1	aug2014	not provided
FXN	Friedreichs ataxia	12	12	aug2014	Pathogenic
THAP1	Dystonia 6, torsion	9	9	aug2014	Pathogenic
NIPAL2	Malignant melanoma	1	1	aug2014	not provided
NIPAL4	Autosomal recessive congenital ichthyosis 6	4	4	aug2014	Pathogenic
CHID1	Malignant melanoma	1	1	aug2014	not provided
TRIM10	Malignant melanoma	1	1	aug2014	not provided
QTRTD1	Malignant melanoma	1	1	aug2014	not provided
AMHR2	PERSISTENT MULLERIAN DUCT SYNDROME, TYPE II	8	8	aug2014	Pathogenic
TRIM14	Malignant melanoma	1	1	aug2014	not provided
TRIM17	Malignant melanoma	1	1	aug2014	not provided
AHCTF1	Malignant melanoma	3	3	aug2014	not provided
FAM58A	STAR syndrome	5	5	aug2014	Pathogenic
CYP4F8	Malignant melanoma	2	2	aug2014	not provided
MUC17	Malignant melanoma	17	17	aug2014	not provided
HDAC2	Malignant melanoma	1	1	aug2014	not provided
NOSTRIN	Lung cancer	2	2	aug2014	Uncertain significance
RCBTB2	Global developmental delay	2	2	aug2014	Pathogenic
CHI3L1	ASTHMA-RELATED TRAITS, SUSCEPTIBILITY TO, 7	1	1	aug2014	risk factor
IQCJ	Lung cancer	4	4	aug2014	Uncertain significance
DFNB31	AllHighlyPenetrant	58	58	aug2014	Benign
HDAC5	Malignant melanoma	3	3	aug2014	not provided
CYP4F2	Malignant melanoma	3	3	aug2014	not provided
ARL2BP	RETINITIS PIGMENTOSA WITHOUT SITUS INVERSUS	2	2	aug2014	Pathogenic
HDAC4	Brachydactyly-Mental Retardation syndrome	3	3	aug2014	Pathogenic
ASB2	Malignant melanoma	1	1	aug2014	not provided
ASB7	Malignant melanoma	1	1	aug2014	not provided
ASB4	Malignant melanoma	3	3	aug2014	not provided
ASB5	Malignant melanoma	4	4	aug2014	not provided
SAG	Oguchis disease	7	7	aug2014	Pathogenic
ANKRD30B	Malignant melanoma	5	5	aug2014	not provided
CIRBP	Malignant melanoma	2	2	aug2014	not provided
C2orf50	Developmental delay and additional significan	1	1	aug2014	Pathogenic
TMC5	Malignant melanoma	8	8	aug2014	not provided
C2orf57	Malignant melanoma	1	1	aug2014	not provided
PLIN4	Malignant melanoma	1	1	aug2014	not provided
ATG5	Malignant melanoma	1	1	aug2014	not provided
CHM	Choroideremia	18	18	aug2014	Pathogenic
RINT1	Malignant melanoma	1	1	aug2014	not provided
SH3BGRL	Developmental delay and additional significan	1	1	aug2014	Uncertain significance
URI1	Lung cancer	1	1	aug2014	Uncertain significance
PDE8A	Malignant melanoma	2	2	aug2014	not provided
PDE8B	Pigmented nodular adrenocortical disease, pri	3	3	aug2014	Pathogenic
DBH	Dopamine beta hydroxylase deficiency	5	5	aug2014	Pathogenic
MANBA	Beta-D-mannosidosis	13	13	aug2014	Pathogenic
DIEXF	Malignant melanoma	1	1	aug2014	not provided
SPINK1	Hereditary pancreatitis	19	19	aug2014	Pathogenic
PGAM2	Glycogen storage disease type X	5	5	aug2014	Pathogenic
TMEM47	Malignant melanoma	1	1	aug2014	not provided
EYA2	Lung cancer	5	5	aug2014	Uncertain significance
DBT	not provided	53	53	aug2014	Pathogenic
TMEM43	AllHighlyPenetrant	43	43	aug2014	Benign
IL1RAPL2	Lung cancer	14	14	aug2014	Uncertain significance
CHAT	AllHighlyPenetrant	32	32	aug2014	Pathogenic
SERINC1	Lung cancer	1	1	aug2014	Uncertain significance
SERINC3	Malignant melanoma	3	3	aug2014	not provided
GABRA5	Developmental delay and additional significan	57	57	aug2014	Pathogenic
MED1	Malignant melanoma	2	2	aug2014	not provided
PINK1	Parkinson disease 6, autosomal recessive earl	16	16	aug2014	Pathogenic
MED9	Global developmental delay	1	1	aug2014	Pathogenic
MNX1	Currarino triad	11	11	aug2014	Pathogenic
LOC102467146	Lung cancer	1	1	aug2014	Uncertain significance
ZNF600	Malignant melanoma	2	2	aug2014	not provided
ZNF606	not provided	1	1	aug2014	Uncertain significance
ZNF605	Malignant melanoma	1	1	aug2014	not provided
NDC80	Lung cancer	1	1	aug2014	Uncertain significance
ZNF608	Lung cancer	3	3	aug2014	Uncertain significance
TREX1	Aicardi Goutieres syndrome 1	26	26	aug2014	Pathogenic
GABRA3	Lung cancer	2	2	aug2014	not provided
CAMTA1	AllHighlyPenetrant	11	11	aug2014	Pathogenic
PPP1R9A	Lung cancer	9	9	aug2014	Uncertain significance
AKR1C3	Hypotension	2	2	aug2014	not provided
TRIQK	Lung cancer	1	1	aug2014	Uncertain significance
AFM	Developmental delay and additional significan	5	5	aug2014	Pathogenic
GCG	Malignant melanoma	1	1	aug2014	not provided
BVES	Lung cancer	1	1	aug2014	Uncertain significance
OR11H12	Malignant melanoma	2	2	aug2014	not provided
GCK	Maturity-onset diabetes of the young,  type 2	144	144	aug2014	Likely pathogenic
NPFFR2	Lung cancer	1	1	aug2014	Uncertain significance
LOC339166	Lung cancer	1	1	aug2014	Uncertain significance
SCMH1	Lung cancer	2	2	aug2014	not provided
EPS8L3	Malignant melanoma	2	2	aug2014	not provided
AFP	Alpha-fetoprotein deficiency	3	3	aug2014	Pathogenic
STK32B	Malignant melanoma	3	3	aug2014	not provided
ABTB2	Malignant melanoma	3	3	aug2014	not provided
GPR114	Malignant melanoma	1	1	aug2014	not provided
PROZ	Protein Z deficiency	1	1	aug2014	Pathogenic
PPP5C	Lung cancer	2	2	aug2014	not provided
BTD	Biotinidase deficiency	192	192	aug2014	Pathogenic
GPR111	Malignant melanoma	1	1	aug2014	not provided
LOC101928496	Lung cancer	2	2	aug2014	Uncertain significance
NXPH3	Malignant melanoma	2	2	aug2014	not provided
NXPH2	Malignant melanoma	4	4	aug2014	not provided
NXPH1	Lung cancer	4	4	aug2014	Uncertain significance
PROC	Thrombophilia, hereditary, due to protein C d	26	26	aug2014	Pathogenic
BTK	X-linked agammaglobulinemia	71	71	aug2014	Pathogenic
MDN1	Malignant melanoma	6	6	aug2014	not provided
ELAVL4	Malignant melanoma	3	3	aug2014	not provided
AMPD3	AllHighlyPenetrant	4	4	aug2014	Benign
AMPD2	PONTOCEREBELLAR HYPOPLASIA, TYPE 9	6	6	aug2014	Pathogenic
AMPD1	not provided	21	21	aug2014	Pathogenic
FOXF1	Alveolar capillary dysplasia with misalignmen	5	5	aug2014	Pathogenic
CYLC1	Developmental delay and additional significan	2	2	aug2014	Pathogenic
CYLC2	Malignant melanoma	1	1	aug2014	not provided
MMP17	Malignant melanoma	2	2	aug2014	not provided
LOC102659288	Lung cancer	1	1	aug2014	Uncertain significance
BMP10	Lung cancer	1	1	aug2014	Uncertain significance
PRPF40B	Malignant melanoma	2	2	aug2014	not provided
TRADD	Malignant melanoma	1	1	aug2014	not provided
MRGPRX4	Malignant melanoma	3	3	aug2014	not provided
MRGPRX1	Malignant melanoma	1	1	aug2014	not provided
UTP18	Malignant melanoma	1	1	aug2014	not provided
TNFRSF6B	Dyskeratosis congenita, autosomal recessive, 	1	1	aug2014	Pathogenic
GPCPD1	Malignant melanoma	1	1	aug2014	not provided
DPAGT1	Congenital disorder of glycosylation type 1J	14	14	aug2014	Pathogenic
SEPHS2	Malignant melanoma	1	1	aug2014	not provided
SEPHS1	Malignant melanoma	1	1	aug2014	not provided
TET2	AllHighlyPenetrant	45	45	aug2014	not provided
NUP155	Nonsyndromic microcephaly	4	4	aug2014	Uncertain significance
SLMO2	Malignant melanoma	1	1	aug2014	not provided
F2RL2	Malignant melanoma	2	2	aug2014	not provided
F2RL1	Malignant melanoma	1	1	aug2014	not provided
XAB2	Malignant melanoma	1	1	aug2014	not provided
ST6GAL2	Malignant melanoma	9	9	aug2014	Uncertain significance
ST6GAL1	Lung cancer	1	1	aug2014	Uncertain significance
PCBD1	Hyperphenylalaninemia, bh4-deficient, d	5	5	aug2014	Pathogenic
AP3S1	Lung cancer	1	1	aug2014	Uncertain significance
LINC00644	Lung cancer	1	1	aug2014	Uncertain significance
PITX2	Axenfeld-Rieger syndrome type 1	14	14	aug2014	Pathogenic
PITX3	CATARACT 11, POSTERIOR POLAR	5	5	aug2014	Pathogenic
PITX1	Talipes equinovarus	3	3	aug2014	Pathogenic
FERD3L	Malignant melanoma	1	1	aug2014	not provided
NPTN	Developmental delay and additional significan	1	1	aug2014	Pathogenic
AXIN2	not provided	35	35	aug2014	Benign
AXIN1	Hepatocellular carcinoma	2	2	aug2014	Pathogenic
MIR376C	Developmental delay and additional significan	1	1	aug2014	Pathogenic
MMRN2	Malignant melanoma	1	1	aug2014	not provided
MMRN1	Malignant melanoma	1	1	aug2014	not provided
CAMP	Laryngomalacia	2	2	aug2014	not provided
CBL	AllHighlyPenetrant	91	91	aug2014	Benign
LOC101929454	Lung cancer	1	1	aug2014	Uncertain significance
APOF	Malignant melanoma	1	1	aug2014	not provided
RDH13	Malignant melanoma	1	1	aug2014	not provided
CROCC	Malignant melanoma	1	1	aug2014	not provided
DNAI2	Ciliary dyskinesia, primary, 9	6	6	aug2014	Pathogenic
NBPF10	Malignant melanoma	2	2	aug2014	not provided
PAPOLG	Lung cancer	2	2	aug2014	not provided
PAPOLA	not provided	1	1	aug2014	conflicting data from submitters
LYPLAL1	Lung cancer	1	1	aug2014	Uncertain significance
SCGB3A2	Asthma, susceptibility to	1	1	aug2014	risk factor
VEZT	Malignant melanoma	1	1	aug2014	not provided
DCAF6	Lung cancer	2	2	aug2014	not provided
DCAF5	Malignant melanoma	1	1	aug2014	not provided
DCAF4	Malignant melanoma	1	1	aug2014	not provided
LAMP3	Lung cancer	2	2	aug2014	not provided
DCAF8	Malignant melanoma	3	3	aug2014	not provided
ZSCAN31	Lung cancer	2	2	aug2014	not provided
ZFX	Lung cancer	2	2	aug2014	not provided
ZFR	not provided	1	1	aug2014	Uncertain significance
CBS	not provided	44	44	aug2014	Pathogenic
CD34	Malignant melanoma	1	1	aug2014	not provided
CD36	Platelet glycoprotein IV deficiency	11	11	aug2014	Pathogenic
TXNDC8	Malignant melanoma	1	1	aug2014	not provided
POLR3D	Developmental delay and additional significan	1	1	aug2014	Pathogenic
POLR3E	Malignant melanoma	1	1	aug2014	not provided
POLR3B	Hypomyelinating leukodystrophy 8	15	15	aug2014	Pathogenic
POLR3A	Hypomyelinating leukodystrophy 7	19	19	aug2014	Pathogenic
APCDD1	Hypotrichosis simplex	1	1	aug2014	Pathogenic
TXNDC2	Malignant melanoma	1	1	aug2014	not provided
POLR3K	Malignant melanoma	1	1	aug2014	not provided
POLR3H	Malignant melanoma	1	1	aug2014	not provided
TOPORS	Retinitis pigmentosa 31	5	5	aug2014	Pathogenic
EP300	AllHighlyPenetrant	57	57	aug2014	not provided
FAM46D	Lung cancer	4	4	aug2014	Uncertain significance
DNMT1	Cerebellar ataxia, deafness, and narcolepsy	8	8	aug2014	Pathogenic
FAM46C	AllHighlyPenetrant	9	9	aug2014	not provided
PSD3	Lung cancer	1	1	aug2014	Uncertain significance
PSD4	Malignant melanoma	7	7	aug2014	not provided
WDR62	Primary autosomal recessive microcephaly 2	24	24	aug2014	Pathogenic
WDR63	Malignant melanoma	1	1	aug2014	not provided
WDR60	Short rib polydactyly syndrome 6	5	5	aug2014	Pathogenic
WDR61	Malignant melanoma	2	2	aug2014	not provided
WDR66	Malignant melanoma	3	3	aug2014	not provided
WDR64	Malignant melanoma	1	1	aug2014	not provided
WDR65	Malignant melanoma	6	6	aug2014	not provided
PRMT8	Malignant melanoma	5	5	aug2014	not provided
WEE2-AS1	Malignant melanoma	2	2	aug2014	not provided
HMGCL	Deficiency of hydroxymethylglutaryl-CoA lyase	9	9	aug2014	Pathogenic
SLC25A1	Combined d-2- and l-2-hydroxyglutaric aciduri	10	10	aug2014	Pathogenic
TONSL	Corpus callosum agenesis	1	1	aug2014	Uncertain significance
R3HDM1	Malignant melanoma	1	1	aug2014	not provided
R3HDM2	Malignant melanoma	1	1	aug2014	not provided
SLC25A4	Autosomal dominant progressive external ophth	17	17	aug2014	Pathogenic
HMGCR	Statins, attenuated cholesterol lowering by	3	3	aug2014	Pathogenic
MTPAP	not provided	6	6	aug2014	Benign
TTC23L	Lung cancer	1	1	aug2014	Uncertain significance
KIF5A	Spastic paraplegia 10	17	17	aug2014	Pathogenic
KIF5C	Cortical dysplasia, complex, with other brain	4	4	aug2014	Pathogenic
MASP1	Michels syndrome	7	7	aug2014	Pathogenic
MASP2	Malignant melanoma	3	3	aug2014	not provided
GLT1D1	Lung cancer	3	3	aug2014	Uncertain significance
CD3D	IMMUNODEFICIENCY 19	4	4	aug2014	Pathogenic
CD3E	Severe combined immunodeficiency disease	10	10	aug2014	Pathogenic
FBP1	Fructose-biphosphatase deficiency	12	12	aug2014	Pathogenic
ACADS	Deficiency of butyryl-CoA dehydrogenase	24	24	aug2014	Pathogenic
HSPG2	Schwartz Jampel syndrome type 1	12	12	aug2014	Pathogenic
FOXJ2	Lung cancer	1	1	aug2014	Uncertain significance
KAT2A	Malignant melanoma	2	2	aug2014	not provided
LARGE	AllHighlyPenetrant	47	47	aug2014	Benign
CD209	Malignant melanoma	7	7	aug2014	not provided
IFNGR1	not provided	41	41	aug2014	not provided
IFNGR2	not provided	27	27	aug2014	not provided
CD200	Malignant melanoma	1	1	aug2014	not provided
TDRD12	Malignant melanoma	1	1	aug2014	not provided
SEC16B	Malignant melanoma	1	1	aug2014	not provided
TDRD10	Malignant melanoma	1	1	aug2014	not provided
ACADL	Developmental delay and additional significan	4	4	aug2014	Pathogenic
ACADM	not provided	42	42	aug2014	Pathogenic
SUCO	Malignant melanoma	1	1	aug2014	not provided
CD207	Birbeck granule deficiency	1	1	aug2014	Pathogenic
IARS2	Malignant melanoma	2	2	aug2014	not provided
IGFN1	Malignant melanoma	2	2	aug2014	not provided
USP47	Lung cancer	2	2	aug2014	not provided
USP46	Lung cancer	1	1	aug2014	Uncertain significance
USP41	Lung cancer	2	2	aug2014	not provided
PPARGC1A	Malignant melanoma	4	4	aug2014	not provided
PPARGC1B	Obesity, variation in	2	2	aug2014	Pathogenic
XDH	Malignant melanoma	12	12	aug2014	not provided
UMPS	not provided	9	9	aug2014	not provided
KCNK12	Lung cancer	1	1	aug2014	Uncertain significance
CDK11A	Malignant melanoma	1	1	aug2014	not provided
CDK11B	Developmental delay and additional significan	37	37	aug2014	Pathogenic
OVCH2	Malignant melanoma	2	2	aug2014	not provided
SCRN3	Malignant melanoma	1	1	aug2014	not provided
CDC20B	Malignant melanoma	3	3	aug2014	not provided
PPP1R11	Malignant melanoma	2	2	aug2014	not provided
NANOS1	Spermatogenic failure 12	3	3	aug2014	Pathogenic
ACAD9	Acyl-CoA dehydrogenase family, member 9, defi	12	12	aug2014	Pathogenic
CYP2E1	Developmental delay and additional significan	14	14	aug2014	Benign
LENG8	Malignant melanoma	1	1	aug2014	not provided
TEDDM1	Malignant melanoma	1	1	aug2014	not provided
RBCK1	POLYGLUCOSAN BODY MYOPATHY, EARLY-ONSET, WITH	9	9	aug2014	Pathogenic
PALM2-AKAP2	Lung cancer	2	2	aug2014	Uncertain significance
VAT1L	Lung cancer	3	3	aug2014	Uncertain significance
USP8	Lung cancer	2	2	aug2014	Uncertain significance
PPP1R17	Lung cancer	3	3	aug2014	not provided
RPS7	Global developmental delay	3	3	aug2014	Uncertain significance
ADAMTS10	Weill-Marchesani syndrome 1	9	9	aug2014	Pathogenic
ADAMTS13	not provided	57	57	aug2014	not provided
ADAMTS12	Lung cancer	11	11	aug2014	Uncertain significance
PLCE1	Nephrotic syndrome, type 3	17	17	aug2014	Pathogenic
ADAMTS14	Malignant melanoma	3	3	aug2014	not provided
ADAMTS17	Weill-Marchesani-like syndrome	3	3	aug2014	Pathogenic
ADAMTS16	Lung cancer	3	3	aug2014	Uncertain significance
ADAMTS19	Malignant melanoma	3	3	aug2014	not provided
ADAMTS18	Malignant melanoma	17	17	aug2014	not provided
SLC52A1	Riboflavin deficiency	1	1	aug2014	Pathogenic
SLC52A3	Brown-Vialetto-Van laere syndrome	11	11	aug2014	Pathogenic
SLC52A2	Brown-vialetto-van laere syndrome 2	7	7	aug2014	Pathogenic
DHX57	Malignant melanoma	1	1	aug2014	not provided
DEF8	Malignant melanoma	1	1	aug2014	not provided
TSPAN2	Malignant melanoma	1	1	aug2014	not provided
SLC6A19	Neutral 1 amino acid transport defect	10	10	aug2014	Pathogenic
TMEM209	Lung cancer	1	1	aug2014	Uncertain significance
SLC6A11	Malignant melanoma	4	4	aug2014	not provided
SLC6A17	Lung cancer	2	2	aug2014	not provided
SLC6A16	Malignant melanoma	4	4	aug2014	not provided
SLC6A14	Malignant melanoma	2	2	aug2014	not provided
GALT	Deficiency of UDPglucose-hexose-1-phosphate u	310	310	aug2014	Pathogenic
HMGCS2	mitochondrial 3-hydroxy-3-methylglutaryl-CoA 	8	8	aug2014	Pathogenic
KIAA1324	Malignant melanoma	2	2	aug2014	not provided
SORD	Lung cancer	1	1	aug2014	Uncertain significance
GALE	UDPglucose-4-epimerase deficiency	23	23	aug2014	Pathogenic
IGSF21	Lung cancer	7	7	aug2014	Uncertain significance
GALC	AllHighlyPenetrant	34	34	aug2014	Benign
CYP4F22	Autosomal recessive congenital ichthyosis 5	7	7	aug2014	Pathogenic
RPSA	Splenic hypoplasia	7	7	aug2014	Pathogenic
LOC101929608	Lung cancer	1	1	aug2014	Uncertain significance
TAPBP	Bare lymphocyte syndrome type 1	1	1	aug2014	Pathogenic
ADRB1	Congestive heart failure and beta-blocker res	2	2	aug2014	Pathogenic
ADRB2	Beta-2-adrenoreceptor agonist, reduced respon	9	9	aug2014	risk factor
ADRB3	Developmental delay and additional significan	4	4	aug2014	Pathogenic
CRLF3	Abnormality of the heart	1	1	aug2014	Uncertain significance
TMEM74B	Malignant melanoma	1	1	aug2014	not provided
MCM3AP	Intellectual functioning disability	1	1	aug2014	Uncertain significance
RASGRP1	Malignant melanoma	1	1	aug2014	not provided
FCGR3A	Malignant melanoma	2	2	aug2014	Pathogenic
FCGR3B	Malignant melanoma	3	3	aug2014	not provided
ALDH1A1	Developmental delay and additional significan	1	1	aug2014	Pathogenic
GCDH	Glutaric aciduria, type 1	19	19	aug2014	Pathogenic
ALDH1A3	Developmental delay and additional significan	18	18	aug2014	Pathogenic
PRICKLE1	not provided	28	28	aug2014	Benign
PRICKLE2	AllHighlyPenetrant	9	9	aug2014	Likely benign
DEFB4A	Global developmental delay	48	48	aug2014	Benign
LINC01470	Lung cancer	4	4	aug2014	Uncertain significance
TAC3	not provided	5	5	aug2014	Pathogenic
RPL21	HYPOTRICHOSIS 12	1	1	aug2014	Pathogenic
LINC01478	Lung cancer	1	1	aug2014	Uncertain significance
SLC16A14	Malignant melanoma	4	4	aug2014	not provided
SLC16A11	Malignant melanoma	1	1	aug2014	not provided
ATG7	Lung cancer	1	1	aug2014	Uncertain significance
SLC16A12	Cataract, juvenile, with microcornea and rena	3	3	aug2014	Pathogenic
EYA4	AllHighlyPenetrant	16	16	aug2014	Pathogenic
SPINK5	not provided	20	20	aug2014	Benign
RNF31	Lung cancer	1	1	aug2014	Uncertain significance
EYA1	Melnick-Fraser syndrome	34	34	aug2014	Pathogenic
EYA3	Malignant melanoma	4	4	aug2014	not provided
FBXO31	Malignant melanoma	1	1	aug2014	not provided
SMARCB1	AllHighlyPenetrant	30	30	aug2014	not provided
ZNF720	Lung cancer	2	2	aug2014	not provided
PIEZO2	Oculomelic amyoplasia	11	11	aug2014	Pathogenic
PIEZO1	Xerocytosis	11	11	aug2014	Pathogenic
KRTAP13-4	Malignant melanoma	1	1	aug2014	not provided
KRTAP13-1	Malignant melanoma	1	1	aug2014	not provided
ZUFSP	Malignant melanoma	3	3	aug2014	not provided
HPD	4-Hydroxyphenylpyruvate dioxygenase deficienc	5	5	aug2014	Pathogenic
WFDC12	Malignant melanoma	1	1	aug2014	not provided
UCHL1-AS1	Lung cancer	1	1	aug2014	Uncertain significance
OAZ2	Developmental delay and additional significan	1	1	aug2014	Pathogenic
RALGAPB	Malignant melanoma	2	2	aug2014	not provided
HAVCR1	Malignant melanoma	2	2	aug2014	Pathogenic
FXYD6	Malignant melanoma	1	1	aug2014	not provided
FXYD7	Malignant melanoma	1	1	aug2014	not provided
FXYD5	not provided	2	2	aug2014	not provided
FXYD2	Hypomagnesemia 2, renal	1	1	aug2014	Pathogenic
OR13C9	Malignant melanoma	2	2	aug2014	not provided
DMGDH	Malignant melanoma	7	7	aug2014	not provided
CREBL2	Malignant melanoma	1	1	aug2014	not provided
DPH6	Lung cancer	1	1	aug2014	Uncertain significance
MAFB	Multicentric osteolysis nephropathy	6	6	aug2014	Pathogenic
FAM107B	Lung cancer	3	3	aug2014	Uncertain significance
PLIN2	Global developmental delay	2	2	aug2014	Pathogenic
PLIN1	AllHighlyPenetrant	12	12	aug2014	Likely benign
SMAP2	Malignant melanoma	1	1	aug2014	not provided
KDM4B	Malignant melanoma	3	3	aug2014	not provided
LINC00251	Lung cancer	1	1	aug2014	Uncertain significance
RBPJ	Adams-Oliver syndrome 3	3	3	aug2014	Pathogenic
LINC00254	Lung cancer	1	1	aug2014	Uncertain significance
MED12	Uterine leiomyoma	59	59	aug2014	not provided
DISC2	not provided	1	1	aug2014	not provided
ABCB7	Developmental delay and additional significan	32	32	aug2014	Pathogenic
OR51A7	Malignant melanoma	3	3	aug2014	not provided
MED15	Lung cancer	2	2	aug2014	not provided
CYP2A13	Malignant melanoma	1	1	aug2014	not provided
ABCB4	Cholestasis, intrahepatic, of pregnancy 3	20	20	aug2014	Pathogenic
RBP1	Developmental delay and additional significan	1	1	aug2014	Uncertain significance
RBP2	Malignant melanoma	2	2	aug2014	not provided
RBP3	Malignant melanoma	4	4	aug2014	not provided
RBP4	Retinal dystrophy, iris coloboma, and comedog	3	3	aug2014	Pathogenic
RBP7	Malignant melanoma	1	1	aug2014	not provided
MBTPS2	IFAP syndrome with or without BRESHECK syndro	14	14	aug2014	Pathogenic
OR51A2	Malignant melanoma	1	1	aug2014	not provided
OR51A4	Malignant melanoma	3	3	aug2014	not provided
CDK5RAP3	Malignant melanoma	1	1	aug2014	not provided
KRAS	AllHighlyPenetrant	73	73	aug2014	Pathogenic
ADAM7	Malignant melanoma	6	6	aug2014	not provided
ADAM2	Lung cancer	2	2	aug2014	not provided
ACYP1	Global developmental delay	1	1	aug2014	Pathogenic
ACYP2	Developmental delay and additional significan	2	2	aug2014	Pathogenic
EEF1G	Global developmental delay	1	1	aug2014	Pathogenic
EEF1D	Malignant melanoma	1	1	aug2014	not provided
ACSL6	Malignant melanoma	1	1	aug2014	not provided
ADAM8	Developmental delay and additional significan	12	12	aug2014	Pathogenic
ADAM9	Cone-rod dystrophy 9	4	4	aug2014	Pathogenic
